Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
Paqr4	current symbol	MGI:1923748	Paqr4	progestin and adipoQ receptor family member IV	protein coding gene
Paqr5	current symbol	MGI:1921340	Paqr5	progestin and adipoQ receptor family member V	protein coding gene
Paqr6	current symbol	MGI:1916207	Paqr6	progestin and adipoQ receptor family member VI	protein coding gene
Paqr7	current symbol	MGI:1919154	Paqr7	progestin and adipoQ receptor family member VII	protein coding gene
Paqr8	current symbol	MGI:1921479	Paqr8	progestin and adipoQ receptor family member VIII	protein coding gene
Paqr9	current symbol	MGI:1922802	Paqr9	progestin and adipoQ receptor family member IX	protein coding gene
Pard3	current symbol	MGI:2135608	Pard3	par-3 family cell polarity regulator	protein coding gene
Pard3b	current symbol	MGI:1919301	Pard3b	par-3 family cell polarity regulator beta	protein coding gene
Pard6a	current symbol	MGI:1927223	Pard6a	par-6 family cell polarity regulator alpha	protein coding gene
Pard6b	current symbol	MGI:2135605	Pard6b	par-6 family cell polarity regulator beta	protein coding gene
Pard6g	current symbol	MGI:2135606	Pard6g	par-6 family cell polarity regulator gamma	protein coding gene
Parg	current symbol	MGI:1347094	Parg	poly (ADP-ribose) glycohydrolase	protein coding gene
Park7	current symbol	MGI:2135637	Park7	Parkinson disease (autosomal recessive, early onset) 7	protein coding gene
Parl	current symbol	MGI:1277152	Parl	presenilin associated, rhomboid-like	protein coding gene
Parm1	current symbol	MGI:2443349	Parm1	prostate androgen-regulated mucin-like protein 1	protein coding gene
Parn	current symbol	MGI:1921358	Parn	poly(A)-specific ribonuclease (deadenylation nuclease)	protein coding gene
Parp1	current symbol	MGI:1340806	Parp1	poly (ADP-ribose) polymerase family, member 1	protein coding gene
Parp10	current symbol	MGI:3712326	Parp10	poly (ADP-ribose) polymerase family, member 10	protein coding gene
Parp11	current symbol	MGI:2141505	Parp11	poly (ADP-ribose) polymerase family, member 11	protein coding gene
Parp12	current symbol	MGI:2143990	Parp12	poly (ADP-ribose) polymerase family, member 12	protein coding gene
Parp14	current symbol	MGI:1919489	Parp14	poly (ADP-ribose) polymerase family, member 14	protein coding gene
Parp16	current symbol	MGI:2446133	Parp16	poly (ADP-ribose) polymerase family, member 16	protein coding gene
Parp2	current symbol	MGI:1341112	Parp2	poly (ADP-ribose) polymerase family, member 2	protein coding gene
Parp2	synonym	MGI:1934664	Rpph1	ribonuclease P RNA component H1	RNase P RNA gene
Parp3	current symbol	MGI:1891258	Parp3	poly (ADP-ribose) polymerase family, member 3	protein coding gene
Parp4	current symbol	MGI:2685589	Parp4	poly (ADP-ribose) polymerase family, member 4	protein coding gene
Parp6	current symbol	MGI:1914537	Parp6	poly (ADP-ribose) polymerase family, member 6	protein coding gene
Parp8	current symbol	MGI:1098713	Parp8	poly (ADP-ribose) polymerase family, member 8	protein coding gene
Parp9	current symbol	MGI:1933117	Parp9	poly (ADP-ribose) polymerase family, member 9	protein coding gene
Parpbp	current symbol	MGI:1922567	Parpbp	PARP1 binding protein	protein coding gene
Pars2	current symbol	MGI:2386296	Pars2	prolyl-tRNA synthetase (mitochondrial)(putative)	protein coding gene
Parva	current symbol	MGI:1931144	Parva	parvin, alpha	protein coding gene
Parvb	current symbol	MGI:2153063	Parvb	parvin, beta	protein coding gene
Parvg	current symbol	MGI:2158329	Parvg	parvin, gamma	protein coding gene
Pasd1	current symbol	MGI:2685987	Pasd1	PAS domain containing repressor 1	protein coding gene
Pask	current symbol	MGI:2155936	Pask	PAS domain containing serine/threonine kinase	protein coding gene
Pask	human synonym	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene
Pate1	current symbol	MGI:4936886	Pate1	prostate and testis expressed 1	protein coding gene
Pate11	current symbol	MGI:3779923	Pate11	prostate and testis expressed 11	protein coding gene
Pate13	current symbol	MGI:1925158	Pate13	prostate and testis expressed 13	protein coding gene
Pate14	rat symbol	MGI:3779923	Pate11	prostate and testis expressed 11	protein coding gene
Pate14	rat symbol	MGI:3647831	Pate12	prostate and testis expressed 12	protein coding gene
Pate14	current symbol	MGI:3055869	Pate14	prostate and testis expressed 14	protein coding gene
Pate2	current symbol	MGI:2685692	Pate2	prostate and testis expressed 2	protein coding gene
Pate3	current symbol	MGI:4936999	Pate3	prostate and testis expressed 3	protein coding gene
Pate4	current symbol	MGI:1930790	Pate4	prostate and testis expressed 4	protein coding gene
Patj	current symbol	MGI:1277960	Patj	PATJ, crumbs cell polarity complex component	protein coding gene
Patl1	current symbol	MGI:2147679	Patl1	protein associated with topoisomerase II homolog 1 (yeast)	protein coding gene
Patl2	current symbol	MGI:1914828	Patl2	protein associated with topoisomerase II homolog 2 (yeast)	protein coding gene
Patz1	current symbol	MGI:1891832	Patz1	POZ (BTB) and AT hook containing zinc finger 1	protein coding gene
Pawr	current symbol	MGI:2149961	Pawr	PRKC, apoptosis, WT1, regulator	protein coding gene
Pax1	current symbol	MGI:97485	Pax1	paired box 1	protein coding gene
Pax2	current symbol	MGI:97486	Pax2	paired box 2	protein coding gene
Pax3	current symbol	MGI:97487	Pax3	paired box 3	protein coding gene
Pax4	current symbol	MGI:97488	Pax4	paired box 4	protein coding gene
Pax5	current symbol	MGI:97489	Pax5	paired box 5	protein coding gene
Pax6	current symbol	MGI:97490	Pax6	paired box 6	protein coding gene
Pax7	current symbol	MGI:97491	Pax7	paired box 7	protein coding gene
Pax8	current symbol	MGI:97492	Pax8	paired box 8	protein coding gene
Pax9	current symbol	MGI:97493	Pax9	paired box 9	protein coding gene
Paxbp1	current symbol	MGI:1914617	Paxbp1	PAX3 and PAX7 binding protein 1	protein coding gene
Paxip1	current symbol	MGI:1890430	Paxip1	PAX interacting (with transcription-activation domain) protein 1	protein coding gene
Paxx	current symbol	MGI:2442831	Paxx	non-homologous end joining factor	protein coding gene
Pbk	current symbol	MGI:1289156	Pbk	PDZ binding kinase	protein coding gene
Pbld1	current symbol	MGI:1915621	Pbld1	phenazine biosynthesis-like protein domain containing 1	protein coding gene
Pbld1	rat symbol	MGI:1914557	Pbld2	phenazine biosynthesis-like protein domain containing 2	protein coding gene
Pbld2	zebrafish symbol	MGI:1915621	Pbld1	phenazine biosynthesis-like protein domain containing 1	protein coding gene
Pbld2	current symbol	MGI:1914557	Pbld2	phenazine biosynthesis-like protein domain containing 2	protein coding gene
Pbp2	current symbol	MGI:1923650	Pbp2	phosphatidylethanolamine binding protein 2	protein coding gene
Pbrm1	current symbol	MGI:1923998	Pbrm1	polybromo 1	protein coding gene
Pbx1	current symbol	MGI:97495	Pbx1	pre B cell leukemia homeobox 1	protein coding gene
Pbx2	current symbol	MGI:1341793	Pbx2	pre B cell leukemia homeobox 2	protein coding gene
Pbx3	current symbol	MGI:97496	Pbx3	pre B cell leukemia homeobox 3	protein coding gene
Pbx4	current symbol	MGI:1931321	Pbx4	pre B cell leukemia homeobox 4	protein coding gene
Pbxip1	current symbol	MGI:2441670	Pbxip1	pre B cell leukemia transcription factor interacting protein 1	protein coding gene
Pcare	current symbol	MGI:2385061	Pcare	photoreceptor cilium actin regulator	protein coding gene
Pcbd1	current symbol	MGI:94873	Pcbd1	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 1	protein coding gene
Pcbd2	current symbol	MGI:1919812	Pcbd2	pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	protein coding gene
Pcbp1	current symbol	MGI:1345635	Pcbp1	poly(rC) binding protein 1	protein coding gene
Pcbp2	zebrafish symbol	MGI:1345635	Pcbp1	poly(rC) binding protein 1	protein coding gene
Pcbp2	current symbol	MGI:108202	Pcbp2	poly(rC) binding protein 2	protein coding gene
Pcbp3	current symbol	MGI:1890470	Pcbp3	poly(rC) binding protein 3	protein coding gene
Pcbp4	current symbol	MGI:1890471	Pcbp4	poly(rC) binding protein 4	protein coding gene
Pcca	current symbol	MGI:97499	Pcca	propionyl-Coenzyme A carboxylase, alpha polypeptide	protein coding gene
Pccb	current symbol	MGI:1914154	Pccb	propionyl Coenzyme A carboxylase, beta polypeptide	protein coding gene
Pcdh1	current symbol	MGI:104692	Pcdh1	protocadherin 1	protein coding gene
Pcdh11x	current symbol	MGI:2442849	Pcdh11x	protocadherin 11 X-linked	protein coding gene
Pcdh12	current symbol	MGI:1855700	Pcdh12	protocadherin 12	protein coding gene
Pcdh15	current symbol	MGI:1891428	Pcdh15	protocadherin 15	protein coding gene
Pcdh18	current symbol	MGI:1920423	Pcdh18	protocadherin 18	protein coding gene
Pcdh19	human synonym	MGI:1338042	Pcdh10	protocadherin 10	protein coding gene
Pcdh19	current symbol	MGI:2685563	Pcdh19	protocadherin 19	protein coding gene
Pcdh20	current symbol	MGI:2443376	Pcdh20	protocadherin 20	protein coding gene
Pcdh7	current symbol	MGI:1860487	Pcdh7	protocadherin 7	protein coding gene
Pcdh8	current symbol	MGI:1306800	Pcdh8	protocadherin 8	protein coding gene
Pcdha10	rat synonym	MGI:1298406	Pcdha4	protocadherin alpha 4	protein coding gene
Pcdha10	rat synonym	MGI:5610241	Pcdha4b	protocadherin alpha 4B	protein coding gene
Pcdha10	human symbol	MGI:2447322	Pcdha9	protocadherin alpha 9	protein coding gene
Pcdha10	current symbol	MGI:1298408	Pcdha10	protocadherin alpha 10	protein coding gene
Pcdha4	current symbol	MGI:1298406	Pcdha4	protocadherin alpha 4	protein coding gene
Pcdha4	human symbol	MGI:5610241	Pcdha4b	protocadherin alpha 4B	protein coding gene
Pcdha7	rat synonym	MGI:1298406	Pcdha4	protocadherin alpha 4	protein coding gene
Pcdha7	rat synonym	MGI:5610241	Pcdha4b	protocadherin alpha 4B	protein coding gene
Pcdha7	current symbol	MGI:1298369	Pcdha7	protocadherin alpha 7	protein coding gene
Pcdha9	rat synonym	MGI:1298406	Pcdha4	protocadherin alpha 4	protein coding gene
Pcdha9	rat synonym	MGI:5610241	Pcdha4b	protocadherin alpha 4B	protein coding gene
Pcdha9	human symbol	MGI:2681879	Pcdha8	protocadherin alpha 8	protein coding gene
Pcdha9	current symbol	MGI:2447322	Pcdha9	protocadherin alpha 9	protein coding gene
Pcdhb14	current symbol	MGI:2136749	Pcdhb14	protocadherin beta 14	protein coding gene
Pcdhb14	synonym	MGI:2136758	Pcdhb20	protocadherin beta 20	protein coding gene
Pcdhb16	current symbol	MGI:2136752	Pcdhb16	protocadherin beta 16	protein coding gene
Pcdhb16	synonym	MGI:2136754	Pcdhb17	protocadherin beta 17	protein coding gene
Pcdhb18	current symbol	MGI:2136756	Pcdhb18	protocadherin beta 18	protein coding gene
Pcdhb18	synonym	MGI:2136759	Pcdhb21	protocadherin beta 21	protein coding gene
Pcdhb6	current symbol	MGI:2136740	Pcdhb6	protocadherin beta 6	protein coding gene
Pcdhb6	human symbol	MGI:2136748	Pcdhb13	protocadherin beta 13	protein coding gene
Pcdhb8	current symbol	MGI:2136742	Pcdhb8	protocadherin beta 8	protein coding gene
Pcdhb8	synonym	MGI:2136752	Pcdhb16	protocadherin beta 16	protein coding gene
Pcdhga4	current symbol	MGI:1935216	Pcdhga4	protocadherin gamma subfamily A, 4	protein coding gene
Pcf11	current symbol	MGI:1919579	Pcf11	PCF11 cleavage and polyadenylation factor subunit	protein coding gene
Pcgf1	current symbol	MGI:1917087	Pcgf1	polycomb group ring finger 1	protein coding gene
Pcgf2	current symbol	MGI:99161	Pcgf2	polycomb group ring finger 2	protein coding gene
Pcgf3	current symbol	MGI:1916837	Pcgf3	polycomb group ring finger 3	protein coding gene
Pcgf5	current symbol	MGI:1923505	Pcgf5	polycomb group ring finger 5	protein coding gene
Pcgf6	current symbol	MGI:1918291	Pcgf6	polycomb group ring finger 6	protein coding gene
Pcid2	current symbol	MGI:2443003	Pcid2	PCI domain containing 2	protein coding gene
Pcif1	current symbol	MGI:2443858	Pcif1	phosphorylated CTD interacting factor 1	protein coding gene
Pck1	current symbol	MGI:97501	Pck1	phosphoenolpyruvate carboxykinase 1, cytosolic	protein coding gene
Pck2	current symbol	MGI:1860456	Pck2	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	protein coding gene
Pclaf	current symbol	MGI:1915276	Pclaf	PCNA clamp associated factor	protein coding gene
Pclo	current symbol	MGI:1349390	Pclo	piccolo (presynaptic cytomatrix protein)	protein coding gene
Pcm1	synonym	MGI:1333811	Mbd1	methyl-CpG binding domain protein 1	protein coding gene
Pcm1	current symbol	MGI:1277958	Pcm1	pericentriolar material 1	protein coding gene
Pcmt1	current symbol	MGI:97502	Pcmt1	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1	protein coding gene
Pcmtd1	current symbol	MGI:2441773	Pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	protein coding gene
Pcmtd2	current symbol	MGI:1923927	Pcmtd2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	protein coding gene
Pcna	current symbol	MGI:97503	Pcna	proliferating cell nuclear antigen	protein coding gene
Pcnp	current symbol	MGI:1923552	Pcnp	PEST proteolytic signal containing nuclear protein	protein coding gene
Pcnt	current symbol	MGI:102722	Pcnt	pericentrin (kendrin)	protein coding gene
Pcnx1	current symbol	MGI:1891924	Pcnx1	pecanex 1	protein coding gene
Pcnx2	current symbol	MGI:2445010	Pcnx2	pecanex homolog 2	protein coding gene
Pcnx3	current symbol	MGI:1861733	Pcnx3	pecanex homolog 3	protein coding gene
Pcnx4	current symbol	MGI:1914958	Pcnx4	pecanex homolog 4	protein coding gene
Pcolce	current symbol	MGI:105099	Pcolce	procollagen C-endopeptidase enhancer protein	protein coding gene
Pcolce2	current symbol	MGI:1923727	Pcolce2	procollagen C-endopeptidase enhancer 2	protein coding gene
Pcp2	human synonym	MGI:88176	Bmp1	bone morphogenetic protein 1	protein coding gene
Pcp2	current symbol	MGI:97508	Pcp2	Purkinje cell protein 2 (L7)	protein coding gene
Pcp4	current symbol	MGI:97509	Pcp4	Purkinje cell protein 4	protein coding gene
Pcsk1	current symbol	MGI:97511	Pcsk1	proprotein convertase subtilisin/kexin type 1	protein coding gene
Pcsk1n	current symbol	MGI:1353431	Pcsk1n	proprotein convertase subtilisin/kexin type 1 inhibitor	protein coding gene
Pcsk2	current symbol	MGI:97512	Pcsk2	proprotein convertase subtilisin/kexin type 2	protein coding gene
Pcsk4	current symbol	MGI:97514	Pcsk4	proprotein convertase subtilisin/kexin type 4	protein coding gene
Pcsk5	current symbol	MGI:97515	Pcsk5	proprotein convertase subtilisin/kexin type 5	protein coding gene
Pcsk6	current symbol	MGI:102897	Pcsk6	proprotein convertase subtilisin/kexin type 6	protein coding gene
Pcsk7	current symbol	MGI:107421	Pcsk7	proprotein convertase subtilisin/kexin type 7	protein coding gene
Pcsk9	current symbol	MGI:2140260	Pcsk9	proprotein convertase subtilisin/kexin type 9	protein coding gene
Pctp	current symbol	MGI:107375	Pctp	phosphatidylcholine transfer protein	protein coding gene
Pcx	current symbol	MGI:97520	Pcx	pyruvate carboxylase	protein coding gene
Pcyox1	current symbol	MGI:1914131	Pcyox1	prenylcysteine oxidase 1	protein coding gene
Pcyox1l	current symbol	MGI:3606062	Pcyox1l	prenylcysteine oxidase 1 like	protein coding gene
Pcyt1a	current symbol	MGI:88557	Pcyt1a	phosphate cytidylyltransferase 1, choline, alpha isoform	protein coding gene
Pcyt1b	current symbol	MGI:2147987	Pcyt1b	phosphate cytidylyltransferase 1, choline, beta isoform	protein coding gene
Pcyt1b	rat synonym	MGI:97576	Phka1	phosphorylase kinase alpha 1	protein coding gene
Pcyt2	current symbol	MGI:1915921	Pcyt2	phosphate cytidylyltransferase 2, ethanolamine	protein coding gene
Pdap1	current symbol	MGI:2448536	Pdap1	PDGFA associated protein 1	protein coding gene
Pdc	current symbol	MGI:98090	Pdc	phosducin	protein coding gene
Pdc	human synonym	MGI:1930773	Pnkd	paroxysmal nonkinesiogenic dyskinesia	protein coding gene
Pdcd1	current symbol	MGI:104879	Pdcd1	programmed cell death 1	protein coding gene
Pdcd10	current symbol	MGI:1928396	Pdcd10	programmed cell death 10	protein coding gene
Pdcd11	current symbol	MGI:1341788	Pdcd11	programmed cell death 11	protein coding gene
Pdcd1lg2	current symbol	MGI:1930125	Pdcd1lg2	programmed cell death 1 ligand 2	protein coding gene
Pdcd2	current symbol	MGI:104643	Pdcd2	programmed cell death 2	protein coding gene
Pdcd2l	current symbol	MGI:1915329	Pdcd2l	programmed cell death 2-like	protein coding gene
Pdcd4	current symbol	MGI:107490	Pdcd4	programmed cell death 4	protein coding gene
Pdcd5	current symbol	MGI:1913538	Pdcd5	programmed cell death 5	protein coding gene
Pdcd5	human symbol	MGI:3782009	Pdcd5-ps	programmed cell death 5, pseudogene	pseudogene
Pdcd5-ps	current symbol	MGI:3782009	Pdcd5-ps	programmed cell death 5, pseudogene	pseudogene
Pdcd6	current symbol	MGI:109283	Pdcd6	programmed cell death 6	protein coding gene
Pdcd6ip	current symbol	MGI:1333753	Pdcd6ip	programmed cell death 6 interacting protein	protein coding gene
Pdcd7	current symbol	MGI:1859170	Pdcd7	programmed cell death 7	protein coding gene
Pdcl	current symbol	MGI:1914716	Pdcl	phosducin-like	protein coding gene
Pdcl3	current symbol	MGI:1916083	Pdcl3	phosducin-like 3	protein coding gene
Pde10a	current symbol	MGI:1345143	Pde10a	phosphodiesterase 10A	protein coding gene
Pde11a	current symbol	MGI:3036251	Pde11a	phosphodiesterase 11A	protein coding gene
Pde12	current symbol	MGI:2443226	Pde12	phosphodiesterase 12	protein coding gene
Pde1a	current symbol	MGI:1201792	Pde1a	phosphodiesterase 1A, calmodulin-dependent	protein coding gene
Pde1b	current symbol	MGI:97523	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	protein coding gene
